ID,Kieli,Lekseemi,Sanaluokka,Jatkoleksikko,Taivutustyyppi
30302,sms,viõʹsslõõvvi,A,A_PRSPRC-VVCC-I,X
30321,sms,ääiʹjmeâldlaž,A,A_MEERSAZH,1
30329,sms,meäʹrteʹm,A,A_NALLSHEM,1
30330,sms,meäʹrtem,A,A_NALLSHEM,1
30363,sms,veeskeei,A,A_PRSPRC-EEI,3
30364,sms,ǩeâlǥeei,A,A_PRSPRC-EEI,3
30366,sms,meälttai,A,A_PRSPRC-VWXYY-AI,X
30378,sms,jäurrai,A,A_SAELTTAI,X
30389,sms,seennai,A,A_PRSPRC-VVCC-AI,X
30399,sms,taaiǥâs,A,A_JOOSKYS,X
30431,sms,veʹrddõõlli,A,A_PRSPRC-VVCC-I,X
30465,sms,šlaajjnallšem,A,A_NALLSHEM,1
30486,sms,kõrršallaš,A,A_TOBDDSALLASH,X
30496,sms,liireei,A,A_PRSPRC-EEI,3
30540,sms,juârbtem,A,A_NALLSHEM,1
30541,sms,juârbteʹm,A,A_NALLSHEM,1
30557,sms,ǩeuʹlleei,A,A_PRSPRC-EEI,3
30559,sms,sueʹrrpõttsaž,A,A_MEERSAZH,1
30567,sms,vaaidâs,A,A_JOOSKYS,X
30568,sms,vaaidas,A,A_VEEIDAS,X
30578,sms,kuʹǩesnallšem,A,A_NALLSHEM,1
30579,sms,kuʹǩesnallšeʹm,A,A_NALLSHEM,1
30596,sms,tååʹlces,A,A-ATTR_,X
30633,sms,määŋgǩiõllsaž,A,A_MEERSAZH,1
30730,sms,õõlmâsvuõiggâdvuõđlaž,A,A_MEERSAZH,1
30747,sms,kueiʹtvuässas,A,A_,X
30749,sms,tääʹsnkõs,A,A_SAJOS,1
30757,sms,nõõmtem,A,A_NALLSHEM,1
30758,sms,nõõmteʹm,A,A_NALLSHEM,1
30768,sms,čuõʹvvesruânn,A,A_,X
30772,sms,õõutâkksaž,A,A_MEERSAZH,1
30788,sms,pääʹres,A,A_KAAQMES,X
30789,sms,pueʹrmõs,A,A_,X
30837,sms,muäʹlǩtem,A,A_NALLSHEM,1
30838,sms,mååʹǩtem,A,A_NALLSHEM,1
30839,sms,muäʹlǩteʹm,A,A_NALLSHEM,1
30840,sms,mååʹǩteʹm,A,A_NALLSHEM,1
30897,sms,juõʹǩǩnallšem,A,A_NALLSHEM,1
30900,sms,čuäckkai,A,A_PRSPRC-VWXYY-AI,X
30901,sms,čuäčkkas,A,A-ATTR_,X
30906,sms,võudeejes,A,A_,X
30978,sms,vaarrtõõvvi,A,A_PRSPRC-VVCC-I,X
30992,sms,pââʹjdeeʹes,A,A-ATTR_,X
30993,sms,pââʹjdeei,A,A_PRSPRC-EEI,3
31000,sms,åårnai,A,A_,X
31005,sms,suõvsteei,A,A_PRSPRC-EEI,3
31006,sms,tåʹǩrdeei,A,A_PRSPRC-EEI,3
31010,sms,tuâjjâkksaž,A,A_MEERSAZH,1
31051,sms,aibbi,A,A_PRSPRC-VXYY-I,X
31056,sms,digitaalʼlaž,A,A_MEERSAZH,1
31142,sms,pådggai,A,A_PRSPRC-VXYY-AI,X
31164,sms,lääđđai,A,A_PRSPRC-VVCC-AI,X
31166,sms,oocctõõlli,A,A_PRSPRC-VVCC-I,X
31181,sms,tammum,A,A_PSS-PRFPRC,X
31182,sms,taammum,A,A_PSS-PRFPRC,X
31189,sms,čuõʹvves,A,A-ATTR_,X
31197,sms,teʹlččai,A,A_PRSPRC-VXYY-AI,X
31286,sms,vääžnʼjummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
31287,sms,vääžnmõs,A,A_IS_ADJ-DER/SUPERL_mws,X
31289,sms,välddsas,A,A-ATTR_,X
31297,sms,maazzâr,A,A_AANAR,2
31298,sms,maazzrõs,A,A-ATTR_,X
31313,sms,rååʹđes,A,A-ATTR_,X
31315,sms,lueǯǯjeei,A,A_PRSPRC-EEI,3
31325,sms,viõkkšõs,A,A-ATTR_,X
31326,sms,viõkkâš,A,A_RUODDYS,2
31347,sms,teeivtem,A,A_NALLSHEM,1
31348,sms,teeivteʹm,A,A_NALLSHEM,1
31364,sms,šorrneei,A,A_PRSPRC-EEI,3
31376,sms,tieʹddteʹm,A,A_NALLSHEM,1
31377,sms,tieʹddtem,A,A_NALLSHEM,1
31414,sms,tuâppjam,A,A_,X
31415,sms,åimmam,A,A_,X
31416,sms,polstjõõttâm,A,A_AANAR,2
31484,sms,lohssjeei,A,A_PRSPRC-EEI,3
31493,sms,laʹddjeei,A,A_PRSPRC-EEI,3
31494,sms,reddneei,A,A_PRSPRC-EEI,3
31502,sms,ääʹrjeei,A,A_PRSPRC-EEI,3
31505,sms,kaiʹbbjeei,A,A_PRSPRC-EEI,3
31509,sms,laʹsǩǩeemnallšem,A,A_NALLSHEM,1
31570,sms,vääʹlpes,A,A_KOAQSHKHES,X
31587,sms,ciiunʼjeei,A,A_PRSPRC-EEI,3
31605,sms,kâʹrddjeei,A,A_PRSPRC-EEI,3
31624,sms,ääʹjuum,A,A_PSS-PRFPRC,X
31625,sms,ääiʹjldum,A,A_PSS-PRFPRC,X
31629,sms,påđđneei,A,A_PRSPRC-EEI,3
31633,sms,tåuʹǩǩ,A,A_,X
31634,sms,tuhmm,A,A_,X
31635,sms,tuuʹhmes,A,A-ATTR_,X
31641,sms,mieʹrreei,A,A_PRSPRC-EEI,3
31651,sms,jââkteei,A,A_PRSPRC-EEI,3
31671,sms,väʹlljporrmõšlaž,A,A_MEERSAZH,1
31673,sms,looǥǥkanai,A,A_,X
31674,sms,lååǥǥteʹm,A,A_NALLSHEM,1
31675,sms,lååǥǥkani,A,A_,X
31676,sms,lååǥǥtem,A,A_NALLSHEM,1
31697,sms,vuõʹpssi,A,A_,X
31698,sms,vuõʹpsses,A,A-ATTR_,X
31711,sms,sieddlõõvvi,A,A_PRSPRC-VVCC-I,X
31712,sms,rännšmeei,A,A_PRSPRC-EEI,3
31726,sms,piâggjeei,A,A_PRSPRC-EEI,3
31750,sms,heetrnâs,A,A-ATTR_,X
31751,sms,heetrai,A,A_SAELTTAI,X
31807,sms,teäggas,A,A-ATTR_,X
31808,sms,teäggai,A,A_SAELTTAI,X
31854,sms,teäʹtteš,A,A_JAELLASH,X
31855,sms,teäʹttšõs,A,A-ATTR_,X
31865,sms,čõppâd,A,A_VISKKYD,2
31866,sms,čõʹppes,A,A-ATTR_,X
31920,sms,taavas,A,A_KOAOAVAS,2
31924,sms,viiđmäänpâjjsaž,A,A_MEERSAZH,1
31961,sms,aalǥâž,A,A_MUORYZH,3
32027,sms,tuʹbbõš,A,A_,X
32031,sms,kueʹsttel,A,A_AANAR,2
32032,sms,kuõʹstti,A,A_PRSPRC-VWXYY-I,X
32033,sms,kueʹsttlõs,A,A-ATTR_,X
32039,sms,ååššal,A,A_AANAR,X
32040,sms,aahni,A,A_,X
32041,sms,ååššlõs,A,A-ATTR_,X
32042,sms,ääʹhnes,A,A-ATTR_,X
32043,sms,ääʹhn,A,A_HAAQSKH,1
32056,sms,liekkâs,A,A-ATTR_,X
32057,sms,lieʹǩǩi,A,A_,X
32111,sms,tiõrvâsvuõđlaž,A,A_MEERSAZH,1
32136,sms,cuʹrmmes,A,A-ATTR_,X
32137,sms,cuʹrmmai,A,A_PRSPRC-VWXYY-AI,X
32190,sms,sǩierčči,A,A_,X
32191,sms,sǩierččes,A,A-ATTR_,X
32229,sms,årddai,A,A_SAELTTAI,X
32230,sms,årddâs,A,A-ATTR_,X
32244,sms,kueʹhtt-tääv,A,A_,X
32289,sms,kõõrtem,A,A_NALLSHEM,1
32290,sms,kõõrteʹm,A,A_NALLSHEM,1
32308,sms,kõckki,A,A_PRSPRC-VXYY-I,X
32309,sms,hiâvvneei,A,A_PRSPRC-EEI,3
32362,sms,alkaalʼlaž,A,A_MEERSAZH,1
32395,sms,måđđas,A,A-ATTR_,X
32396,sms,måđđai,A,A_SAELTTAI,X
32423,sms,tuškki,A,A_PRSPRC-VXYY-I,X
32444,sms,fiʹttjeejas,A,A-ATTR_,X
32455,sms,njormmas,A,A-ATTR_,X
32456,sms,njoʹrmmi,A,A_JIOQNNI,X
32476,sms,kuâttõõvvi,A,A_PRSPRC-VVCC-I,X
32480,sms,vaaldšemvuõđlaž,A,A_MEERSAZH,1
32489,sms,pakk,A,A-ATTR_,X
32490,sms,liõgg,A,A-ATTR_,X
32493,sms,koʹšǩǩeei,A,A_PRSPRC-EEI,3
32494,sms,iŋŋeei,A,A_PRSPRC-EEI,3
32547,sms,njuõcci,A,A_PRSPRC-VWKK-I,X
32548,sms,lõckkneei,A,A_PRSPRC-EEI,3
32565,sms,vuõrjjlõs,A,A-ATTR_,X
32566,sms,vuõrjjâl,A,A_AANAR,2
32570,sms,kueʹstteš,A,A_JAELLASH,X
32571,sms,kuâstalv,A,A_AANAR,2
32581,sms,viirvâs,A,A-ATTR_,X
32582,sms,virvv,A,A_ALGG,1
32607,sms,nââʹertem,A,A_NALLSHEM,1
32608,sms,nââʹerteʹm,A,A_NALLSHEM,1
32615,sms,čõnnum,A,A_PSS-PRFPRC,X
32631,sms,määŋgekksaž,A,A_MEERSAZH,1
32649,sms,alaasklaž,A,A_MEERSAZH,1
32670,sms,hââppeei,A,A_PRSPRC-EEI,3
32671,sms,suõvveei,A,A_PRSPRC-EEI,3
32702,sms,pottneei,A,A_PRSPRC-EEI,3
32720,sms,hiâlpâs,A,A-ATTR_,X
32722,sms,riistlateʹm,A,A_NALLSHEM,1
32723,sms,riistlatem,A,A_NALLSHEM,1
32738,sms,sååvvlaž,A,A_MEERSAZH,1
32749,sms,vooudlaž,A,A_MEERSAZH,1
32756,sms,šeäšttjeei,A,A_PRSPRC-EEI,3
32767,sms,šoovteei,A,A_PRSPRC-EEI,3
32768,sms,toozzteei,A,A_PRSPRC-EEI,3
32774,sms,kuõccjeei,A,A_PRSPRC-EEI,3
32775,sms,meärkkneei,A,A_PRSPRC-EEI,3
32798,sms,jeeʹreseunnsaž,A,A_MEERSAZH,1
32807,sms,tääuʹjab,A,A_IS_ADJ-DER/COMP_ab,X
32821,sms,jieʹres,A,A_,X
32822,sms,jeättʼtõõvvi,A,A_PRSPRC-VVCC-I,X
32824,sms,täärmtõõvi,A,A_,X
32825,sms,jieʹrres,A,A-ATTR_,X
32852,sms,fâʹsttõõvvi,A,A_PRSPRC-VVCC-I,X
32909,sms,meersaž,A,A_MEERSAZH,1
32940,sms,kåʹlleunnsaž,A,A_MEERSAZH,1
32942,sms,tååbdtem,A,A_NALLSHEM,1
32943,sms,tååbdteʹm,A,A_NALLSHEM,1
32980,sms,jiâlli,A,A_,X
32981,sms,jiâllâs,A,A-ATTR_,X
33010,sms,lueʹǩǩeei,A,A_PRSPRC-EEI,3
33011,sms,låggseei,A,A_PRSPRC-EEI,3
33012,sms,luåkkneei,A,A_PRSPRC-EEI,3
33053,sms,jällšõs,A,A-ATTR_,X
33054,sms,jällaš,A,A_JAELLASH,X
33072,sms,mäŋgg,A,A_,X
33111,sms,ǩiõttʼtõõllâm vueʹlnn,A,A_,X
33123,sms,illâv,A,A_AANAR,2
33124,sms,kuârmas,A,A_,X
33134,sms,hooddak,A,A_KOALVAK,2
33135,sms,hooddsõs,A,A-ATTR_,X
33141,sms,sieʹǩǩvuärddsaž,A,A_MEERSAZH,1
33150,sms,suâkkõõvvi,A,A_PRSPRC-VVCC-I,X
33184,sms,vuõiʹǧǧes,A,A-ATTR_,X
33185,sms,rååʹvan,A,A_,X
33186,sms,rååʹvnõs,A,A-ATTR_,X
33189,sms,njuõlggâd,A,N_VISKKYD,2
33193,sms,näuʹddmiõttlõs,A,A_SAJOS,1
33239,sms,muärrjam,A,A_AANAR,2
33246,sms,pâurrai,A,A_PRSPRC-VXYY-AI,X
33265,sms,čiʹǯǯbeällsaž,A,A_MEERSAZH,1
33266,sms,čiʹǯǯbeäʹlbuž,A,A_PIISSUZH,X
33270,sms,sââvteei,A,A_PRSPRC-EEI,3
33282,sms,ruõsttâm,A,A_AANAR,2
33322,sms,agsteei,A,A_PRSPRC-EEI,3
33325,sms,elstõʹtti,A,A_PRSPRC-VCC-I,X
33366,sms,akustiikklaž,A,A_MEERSAZH,1
33384,sms,juâkkjetem,A,A_NALLSHEM,1
33385,sms,juâkkjeteʹm,A,A_NALLSHEM,1
33394,sms,persoonʼnallšem,A,A_NALLSHEM,1
33413,sms,čââʹlmtõõvvi,A,A_PRSPRC-VVCC-I,X
33444,sms,čõnnõõttʼtem,A,A_NALLSHEM,1
33445,sms,čõnnõõttʼteʹm,A,A_NALLSHEM,1
33447,sms,dohatǩeârddsaž,A,A_MEERSAZH,1
33466,sms,siõʹmetem,A,A_NALLSHEM,1
33467,sms,päärnaitem,A,A_NALLSHEM,1
33486,sms,kõõdõõtti,A,A_PRSPRC-VVCC-I,X
33518,sms,piõggtem,A,A_NALLSHEM,1
33519,sms,piõggteʹm,A,A_NALLSHEM,1
33521,sms,vuâstpeällsaž,A,A_MEERSAZH,1
33535,sms,geolooglaž,A,A_MEERSAZH,1
33542,sms,lahtti,A,A_,X
33548,sms,moččääb,A,A_IS_ADJ-DER/COMP_aeaeb,X
33566,sms,soptti,A,A_PRSPRC-VXYY-I,X
33575,sms,puʹštteei,A,A_PRSPRC-EEI,3
33583,sms,maldd,A,A_ALGG,1
33586,sms,samasveâtnai,A,A_SAELTTAI,X
33594,sms,repččai,A,A_PRSPRC-VXYY-AI,X
33607,sms,âkkõõvvi,A,A_PRSPRC-VVCC-I,X
33634,sms,hõõrpjõõtti,A,A_PRSPRC-VVCC-I,X
33649,sms,jueʹjjteʹm,A,A_NALLSHEM,1
33650,sms,jueʹjjtem,A,A_NALLSHEM,1
33745,sms,pääkkvuâlaž,A,A_KUYLAZH,3
33793,sms,njälǥsmeei,A,A_PRSPRC-EEI,3
33795,sms,nääʹllvuâkksaž,A,A_MEERSAZH,1
33803,sms,kuärŋŋai,A,A_PRSPRC-VWXYY-AI,X
33807,sms,riistlaž,A,A_MEERSAZH,1
33809,sms,tuâlddõõtti,A,A_PRSPRC-VVCC-I,X
33820,sms,teäʹǧǧäärvlaž,A,A_MEERSAZH,1
33824,sms,kaallšõs,A,A-ATTR_,X
33832,sms,jieʹlli,A,A_PRSPRC-VWCC-I,X
33836,sms,õõut-täässʼsaž,A,A_MEERSAZH,1
33837,sms,õõutverddsaž,A,A_MEERSAZH,1
33864,sms,njäʹlsteei,A,A_PRSPRC-EEI,3
33893,sms,pooʹstes,A,A-ATTR_,X
33894,sms,poost,A,A_,X
33916,sms,pukiäärmlaž,A,A_MEERSAZH,1
33930,sms,nâânn,A,A-ATTR_,X
33931,sms,raʹvves,A,A-ATTR_,X
33932,sms,kaʹrǩǩi,A,A_JIOQNNI,X
33933,sms,karkkâd,A,A_VISKKYD,2
33934,sms,kaʹrǩǩes,A,A-ATTR_,X
33938,sms,mooččâs,A,A-ATTR_,X
33946,sms,kuåsttamaž,A,A_,X
33947,sms,kuåsttmaž,A,A_MEERSAZH,1
33971,sms,sueʹrteʹm,A,A_NALLSHEM,1
33972,sms,sueʹrtem,A,A_NALLSHEM,1
33993,sms,sueʹnn,A,A_,X
33994,sms,spokoi,A,A_,X
33995,sms,juõmâs,A,A_,X
33996,sms,suäʹnes,A,A-ATTR_,X
33997,sms,rääuhlõs,A,A_SAJOS,1
34023,sms,sneppai,A,A_PRSPRC-VCC-AI,X
34040,sms,ǩiâpsmeei,A,A_PRSPRC-EEI,3
34042,sms,särnnai,A,A_PRSPRC-VXYY-AI,X
34084,sms,peektõõvvi,A,A_PRSPRC-VVCC-I,X
34107,sms,ǩiddneei,A,A_PRSPRC-EEI,3
34123,sms,veeʹlteei,A,A_PRSPRC-EEI,3
34132,sms,beâdõõvvi,A,A_PRSPRC-VVCC-I,X
34161,sms,ruõʹpssesnjiõʹrri,A,A_JIOQNNI,X
34166,sms,põõskeei,A,A_PRSPRC-EEI,3
34172,sms,ǩiõttǩeerjaž,A,A_KUYLAZH,3
34191,sms,låʹppeei,A,A_PRSPRC-EEI,3
34192,sms,aʹšttjeei,A,A_PRSPRC-EEI,3
34281,sms,aʹlǧǧi,A,A_PRSPRC-VXYY-I,X
34292,sms,čaaŋŋleei,A,A_PRSPRC-EEI,3
34293,sms,poočkteei,A,A_PRSPRC-EEI,3
34298,sms,säärnač,A,A_AANAR,2
34299,sms,mainnsallaš,A,A_TOBDDSALLASH,X
34351,sms,mättjemvuâlaž,A,A_KUYLAZH,3
34358,sms,nõõmeei,A,A_PRSPRC-EEI,3
34381,sms,tääʹrǩab,A,A_IS_ADJ-DER/COMP_ab,X
34392,sms,veeʹrjtem,A,A_NALLSHEM,1
34393,sms,veeʹrjteʹm,A,A_NALLSHEM,1
34399,sms,jiijjanvuõttsaž,A,A_MEERSAZH,1
34412,sms,meäkkai,A,A_SAELTTAI,X
34458,sms,sǩeâppsõs,A,A-ATTR_,X
34459,sms,sǩeâppai,A,A_SAELTTAI,X
34465,sms,peäggtum,A,A_PSS-PRFPRC,X
34466,sms,peäglvaž,A,A_MEERSAZH,1
34470,sms,vuâđđjuurdlaž,A,A_MEERSAZH,1
34471,sms,prinsiipplaž,A,A_MEERSAZH,1
34480,sms,motivõʹstti,A,A_PRSPRC-VXYY-I,X
34490,sms,kramppi,A,A_,X
34497,sms,suâkkneei,A,A_PRSPRC-EEI,3
34544,sms,čorggâd,A,A_VISKKYD,2
34570,sms,kontineentlaž,A,A_MEERSAZH,1
34579,sms,siõjjõõvvi,A,A_PRSPRC-VVCC-I,X
34608,sms,seenai,A,A_PAERRAI,X
34609,sms,čueʹǩǩesââʹleǩ,A,A_AACCIKH,2
34610,sms,ââʹleǩ,A,A_AACCIKH,2
34611,sms,čuõʹvvesââʹleǩ,A,A_AACCIKH,2
34656,sms,ââʹnteʹm,A,A_NALLSHEM,1
34657,sms,ââʹntem,A,A_NALLSHEM,1
34669,sms,muånn,A,A_,X
34696,sms,nääʹltõʹtti,A,A_PRSPRC-VCC-I,X
34697,sms,heättʼtõʹtti,A,A_PRSPRC-VCC-I,X
34720,sms,ǩeerjlaž,A,A_MEERSAZH,1
34730,sms,siivteei,A,A_PRSPRC-EEI,3
34740,sms,vuâsttlõs,A,A-ATTR_,X
34744,sms,viizzlõʹstti,A,A_PRSPRC-VXYY-I,X
34758,sms,pueiddeei,A,A_PRSPRC-EEI,3
34785,sms,virkkas,A,A-ATTR_,X
34786,sms,viʹrǩǩes,A,A-ATTR_,X
34787,sms,virkki,A,A_,X
34789,sms,ääiʹjpoddsaž,A,A_MEERSAZH,1
34791,sms,veäʹlǧǧes,A,A-ATTR_,X
34792,sms,luâbll,A,A_,X
34793,sms,proostrõs,A,A-ATTR_,X
34794,sms,veälggad,A,A_MOASHSHAD,2
34795,sms,proostâr,A,A_AANAR,2
34796,sms,luâblõs,A,A-ATTR_,X
34798,sms,ouddtuʹtǩǩumušnallšem,A,A_NALLSHEM,1
34800,sms,njeʹʒʒi,A,A_,X
34828,sms,škornnʼjab,A,A_IS_ADJ-DER/COMP_kwlmmsab,X
34866,sms,sieʹvveei,A,A_PRSPRC-EEI,3
34885,sms,måđđsõs,A,A-ATTR_,X
34907,sms,geograaflaž,A,A_MEERSAZH,1
34964,sms,âlddlõs,A,A-ATTR_,X
34984,sms,nâʹlddseei,A,A_PRSPRC-EEI,3
35011,sms,lađđsõs,A,A-ATTR_,X
35012,sms,laađâs,A,A_OODHYS,2
35050,sms,kuässjõž,A,A_,X
35056,sms,käkksõʹtti,A,A_PRSPRC-VCC-I,X
35079,sms,mäddõõvvi,A,A_PRSPRC-VVCC-I,X
35134,sms,peâsput,A,A_,X
35140,sms,nuätkkas,A,A-ATTR_,X
35141,sms,nuätkkai,A,A_PRSPRC-VWXYY-AI,X
35142,sms,soojji,A,A_PRSPRC-VVCC-I,X
35153,sms,tuõʹlddjeei,A,A_PRSPRC-EEI,3
35195,sms,mieʹrräiggsaž,A,A_MEERSAZH,1
35214,sms,eeikteei,A,A_PRSPRC-EEI,3
35238,sms,lommum,A,A_PSS-PRFPRC,X
35239,sms,luõmmum,A,A_PSS-PRFPRC,X
35271,sms,tolvvai,A,A_PRSPRC-VXYY-AI,X
35280,sms,roospotââʹnteei,A,A_PRSPRC-EEI,3
35295,sms,cõggnam,A,A_,X
35299,sms,huânnʼneei,A,A_PRSPRC-EEI,3
35342,sms,kåʹddjeäʹrǧǧ,A,A_,X
35347,sms,šõddmest jått’teei,A,A_PRSPRC-EEI,3
35349,sms,luvvneei,A,A_PRSPRC-EEI,3
35362,sms,skaʹlmmjõõtti,A,A_PRSPRC-VVCC-I,X
35373,sms,vueʹllǥažšõddi,A,A_PRSPRC-VCC-I,X
35392,sms,tääuʹjmõs,A,A_IS_ADJ-DER/SUPERL_mws,X
35398,sms,cistlvuõttum,A,A_PSS-PRFPRC,X
35414,sms,pijjum,A,A_PSS-PRFPRC,X
35435,sms,šiõttlõmâs,A,A_,X
35436,sms,šiõttlummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
35532,sms,kueʹstel,A,A_AANAR,2
35545,sms,njieʹrr,A,A_HIEAQNN,X
35579,sms,reâuǥääʹpptem,A,A_NALLSHEM,1
35580,sms,reâuǥääʹppteʹm,A,A_NALLSHEM,1
35583,sms,kõõumâs,A,A_JOOSKYS,2
35599,sms,vuäʹlǧǧveuʹleǩ,A,A_AACCIKH,2
35604,sms,õõut-täävsaž,A,A_MEERSAZH,1
35610,sms,spaʹlčč,A,A_,X
35619,sms,jorbb,A,A-ATTR_,X
35623,sms,hõõreei,A,A_PRSPRC-EEI,3
35658,sms,euroopplaž,A,A_MEERSAZH,1
35677,sms,njâlddseei,A,A_PRSPRC-EEI,3
35688,sms,mueʹrjteʹm,A,A_NALLSHEM,1
35689,sms,mueʹrjtem,A,A_NALLSHEM,1
35705,sms,šââddkaʹttjääǥǥaž,A,A_KUYLAZH,3
35749,sms,čiõlǥtem,A,A_NALLSHEM,1
35750,sms,čiõlǥteʹm,A,A_NALLSHEM,1
35752,sms,mueʹǩǩteʹm,A,A_NALLSHEM,1
35753,sms,mueʹǩǩtem,A,A_NALLSHEM,1
35765,sms,ǩiõʹlddi,A,A_PRSPRC-VWXYY-I,X
35795,sms,kuârmteei,A,A_PRSPRC-EEI,3
35817,sms,rieʹǩǩtem,A,A_NALLSHEM,1
35818,sms,rieʹǩǩteʹm,A,A_NALLSHEM,1
35829,sms,njuõlǥeei,A,A_PRSPRC-EEI,3
35841,sms,sueiʹmkrõõvvi,A,A_PRSPRC-VVCC-I,X
35864,sms,âʹrnn,A,A_KAQLBB,1
35865,sms,ââʹrnes,A,A-ATTR_,X
35889,sms,kueʹhttriâd,A,A_,X
35902,sms,miõlstõõvvâm,A,A_AANAR,2
35903,sms,moojjšam,A,A_,X
35921,sms,tålcceei,A,A_PRSPRC-EEI,3
35922,sms,peäđđjeei,A,A_PRSPRC-EEI,3
35934,sms,tuuʹlʼjõž,A,A_,X
35948,sms,vuäjteei,A,A_PRSPRC-EEI,3
35949,sms,toorkteei,A,A_PRSPRC-EEI,3
35950,sms,čiõppteei,A,A_PRSPRC-EEI,3
35963,sms,rääuhnallšem,A,A_NALLSHEM,1
35971,sms,muʹvddem,A,A_AANAR,2
35972,sms,mõõnnallšem,A,A_NALLSHEM,1
36019,sms,veskkjeei,A,A_PRSPRC-EEI,3
36068,sms,laʹǧǧstum,A,A_PSS-PRFPRC,X
36069,sms,hiâlǥuum,A,A_PSS-PRFPRC,X
36071,sms,jiõggsaž,A,A_MEERSAZH,1
36095,sms,rässi,A,A_,X
36096,sms,rässas,A,A-ATTR_,X
36102,sms,ǩeeʹles,A,A_KHEEQLES,2
36109,sms,tâllʼjaž,A,A_MEERSAZH,1
36111,sms,luõʹssi,A,A_JIOQNNI,X
36146,sms,tuäivteʹm,A,A_NALLSHEM,1
36147,sms,tuäivtem,A,A_NALLSHEM,1
36170,sms,võboršeǩnallšem,A,A_NALLSHEM,1
36192,sms,jââđjaž,A,A_MEERSAZH,1
36206,sms,kuõsteei,A,A_PRSPRC-EEI,3
36220,sms,heillai,A,A_PRSPRC-VXYY-AI,X
36246,sms,vueʹnnjsas,A,A-ATTR_,X
36247,sms,vuenas,A,A_,X
36260,sms,kuʹmmeei,A,A_PRSPRC-EEI,3
36280,sms,ǩiõlggam,A,A_,X
36281,sms,kääiǥam,A,A_,X
36282,sms,kaiggnam,A,A_,X
36287,sms,uuʹrmtem,A,A_NALLSHEM,1
36288,sms,uuʹrmteʹm,A,A_NALLSHEM,1
36326,sms,kååʹʒʒteei,A,A_PRSPRC-EEI,3
36370,sms,fiinâs,A,A_FIINYS,2
36433,sms,reuʹddõõtti,A,A_PRSPRC-VVCC-I,X
36443,sms,õhttlõõvvum,A,A_PSS-PRFPRC,X
36497,sms,juâkkjeei,A,A_PRSPRC-EEI,3
36547,sms,jiõʹnni,A,A_,X
36548,sms,jiõʹnnes,A,A-ATTR_,X
36622,sms,õll,A,A-ATTR_,X
36624,sms,čåkksaš,A,A-ATTR_,X
36625,sms,čåkkai,A,A_SAELTTAI,X
36648,sms,kuâlšmeei,A,A_PRSPRC-EEI,3
36649,sms,koškki,A,A_PRSPRC-VXYY-I,X
36659,sms,leksteei,A,A_PRSPRC-EEI,3
36683,sms,ǩiiddõs,A,A_SAJOS,1
36692,sms,violeʹtt,A,A_SEQTT,1
36695,sms,čäʹllʼjõõvvi,A,A_PRSPRC-VVCC-I,X
36714,sms,vuõiŋsteei,A,A_PRSPRC-EEI,3
36769,sms,äärmteʹm,A,A_NALLSHEM,1
36770,sms,äärmtem,A,A_NALLSHEM,1
36806,sms,sǩeârmeei,A,A_PRSPRC-EEI,3
36817,sms,jollai,A,A_SAELTTAI,X
36819,sms,tolppai,A,A_SAELTTAI,X
36821,sms,ceerkavlaž,A,A_MEERSAZH,1
36845,sms,toskkšõõvvi,A,A_PRSPRC-VVCC-I,X
36856,sms,tuärǥtõõtti,A,A_PRSPRC-VVCC-I,X
36866,sms,ruäpplõõvvi,A,A_PRSPRC-VVCC-I,X
36867,sms,parvstõõlli,A,A_PRSPRC-VVCC-I,X
36869,sms,peʹlljai,A,A_SAELTTAI,X
36883,sms,jeärsmeei,A,A_PRSPRC-EEI,3
36903,sms,čuõʒʒteei,A,A_PRSPRC-EEI,3
36905,sms,võõidi,A,A_,X
36941,sms,ååuʹstem,A,A_NALLSHEM,1
36960,sms,jieʹnnǩiõllsaž,A,A_MEERSAZH,1
36963,sms,määŋgǩeârddsaž,A,A_MEERSAZH,1
36964,sms,määŋgšaiggsâž,A,A_MEERSAZH,1
36971,sms,majestettnallšem šem,A,A_NALLSHEM,1
36972,sms,majesteettnallšeʹmes,A,A-ATTR_,X
36978,sms,šâmmrdeei,A,A_PRSPRC-EEI,3
36979,sms,kõõmmi,A,A_PRSPRC-VVCC-I,X
36994,sms,miâdstõõvvi,A,A_PRSPRC-VVCC-I,X
37052,sms,stamldeei,A,A_PRSPRC-EEI,3
37053,sms,heâmmeei,A,A_PRSPRC-EEI,3
37074,sms,vuemmai,A,A_SAELTTAI,X
37075,sms,vueʹmmsõs,A,A-ATTR_,X
37092,sms,ååskvaž,A,A_MEERSAZH,1
37114,sms,õõutjiõgglaž,A,A_MEERSAZH,1
37177,sms,slieʹbb,A,A_,X
37179,sms,kruuggteei,A,A_PRSPRC-EEI,3
37229,sms,suõʹbddipeelljaž,A,A_KUYLAZH,3
37231,sms,šiõǥǥluândlaž,A,A_MEERSAZH,1
37233,sms,kuuʹǩǩmõs,A,A_,X
37272,sms,võŋŋâm,A,A_AANAR,2
37279,sms,rätkkjam,A,A_,X
37291,sms,luândlaž,A,A_MEERSAZH,1
37295,sms,lokkõõvvi,A,A_PRSPRC-VVCC-I,X
37321,sms,äännai,A,A_PRSPRC-VVCC-AI,X
